fig_no,file_name,title
80,hillforts_primer_part05-080-topo.png,Enclosing Area 2 
81,hillforts_primer_part05-081-topo.png,Enclosing Area 2 Range
82,hillforts_primer_part05-082-topo.png,Enclosing Area 2 clip 
83,hillforts_primer_part05-083-topo.png,Enclosing Area 2 clip 
84,hillforts_primer_part05-084-topo.png,Enclosing Area 3 
85,hillforts_primer_part05-085-topo.png,Enclosing Area 3 Range
86,hillforts_primer_part05-086-topo.png,Enclosing Area 3 clip 
87,hillforts_primer_part05-087-topo.png,Enclosing Area 3 clip 
88,hillforts_primer_part05-088-topo.png,Enclosing Area 4 
89,hillforts_primer_part05-089-topo.png,Enclosing Area 4 Range
90,hillforts_primer_part05-090-topo.png,Enclosing Area 4 clip 
91,hillforts_primer_part05-091-topo.png,Enclosing Area 4 clip 
92,hillforts_primer_part05-092-topo.png,Enclosing Difference 
93,hillforts_primer_part05-093-topo.png,Enclosing Difference Range
94,hillforts_primer_part05-094-topo.png,Enclosing Difference Clipped 
95,hillforts_primer_part05-095-topo.png,Enclosing Difference clip 
96,hillforts_primer_part05-096-topo.png,Enclosing Area 
97,hillforts_primer_part05-097-topo.png,Enclosing Area Range
98,hillforts_primer_part05-098-topo.png,Enclosing Area clip 
99,hillforts_primer_part05-099-topo.png,Enclosing Area clip 
100,hillforts_primer_part05-100-topo.png,Enclosing Max Ramparts 
101,hillforts_primer_part05-101-topo.png,Enclosing Max Ramparts Range
102,hillforts_primer_part05-102-topo.png,Enclosing Max Ramparts clip 
103,hillforts_primer_part05-103-topo.png,Enclosing Max Ramparts (Not recorded)
104,hillforts_primer_part05-104-topo.png,Enclosing Max Ramparts (0)
105,hillforts_primer_part05-105-topo.png,Density   Ramparts (0) 
106,hillforts_primer_part05-106-topo.png,Enclosing Max Ramparts (1)
107,hillforts_primer_part05-107-topo.png,Density   Ramparts (1) 
108,hillforts_primer_part05-108-topo.png,Enclosing Max Ramparts (2)
109,hillforts_primer_part05-109-topo.png,Density   Ramparts (2) 
110,hillforts_primer_part05-110-topo.png,Enclosing Max Ramparts (3)
111,hillforts_primer_part05-111-topo.png,Density   Ramparts (3) 
112,hillforts_primer_part05-112-topo.png,Enclosing Max Ramparts (4)
